2025-11-15 20:37:13.221220,29.5,84.4
2025-11-15 20:37:15.223965,29.5,74.8
2025-11-15 20:37:17.226593,29.5,63.6
2025-11-15 20:37:19.229324,29.5,76.2
2025-11-15 20:37:21.231914,29.5,75.9
2025-11-15 20:37:23.234642,29.5,63.2
2025-11-15 20:37:25.237589,29.5,62.2
2025-11-15 20:37:27.240541,29.5,62.4
2025-11-15 20:37:29.242829,29.5,62.9
2025-11-15 20:37:31.245671,29.5,64.5
2025-11-15 20:37:33.248236,29.5,63.3
2025-11-15 20:37:35.250965,29.5,75.5
2025-11-15 20:37:37.253697,29.5,85.6
2025-11-15 20:37:39.256565,29.5,62.8
2025-11-15 20:37:41.259065,30.0,75.1
2025-11-15 20:37:43.261744,30.0,85.1
2025-11-15 20:37:45.264426,30.5,85.1
2025-11-15 20:37:47.267132,30.5,85.3
2025-11-15 20:37:49.269891,30.5,63.0
2025-11-15 20:37:51.272580,30.5,85.4
2025-11-15 20:37:53.275309,30.5,85.3
2025-11-15 20:37:55.277964,30.5,75.1
2025-11-15 20:37:57.280721,31.0,85.7
2025-11-15 20:37:59.283356,30.5,85.9
2025-11-15 20:38:01.286093,30.5,75.0
2025-11-15 20:38:03.288917,30.5,74.6
2025-11-15 20:38:05.291624,30.0,61.9
2025-11-15 20:38:07.294144,30.0,84.5
2025-11-15 20:38:09.296886,29.5,75.4
2025-11-15 20:38:11.299594,29.5,76.1
2025-11-15 20:38:13.303670,29.5,76.8
2025-11-15 20:38:15.307817,29.5,86.3
2025-11-15 20:38:17.314212,29.5,85.5
2025-11-15 20:38:19.317902,29.5,62.6
2025-11-15 20:38:21.313159,29.5,74.8
2025-11-15 20:38:23.315916,29.5,75.8
2025-11-15 20:38:25.318593,29.5,64.5
2025-11-15 20:38:27.321261,29.0,65.2
2025-11-15 20:38:29.323975,29.0,86.7
2025-11-15 20:38:31.326713,29.0,85.8
2025-11-15 20:38:33.329387,29.0,85.3
2025-11-15 20:38:35.332121,29.0,85.5
2025-11-15 20:38:37.337742,29.0,86.9
2025-11-15 20:38:39.337511,29.0,87.2
2025-11-15 20:38:41.340306,29.0,77.0
2025-11-15 20:38:43.342912,29.0,86.0
2025-11-15 20:38:45.345664,29.0,75.6
2025-11-15 20:38:47.348335,29.0,75.7
2025-11-15 20:38:49.351016,29.0,76.8
2025-11-15 20:38:51.353797,29.0,65.0
2025-11-15 20:38:53.375608,29.0,86.8
2025-11-15 20:38:55.359197,29.0,85.9
2025-11-15 20:38:57.361889,29.0,85.5
2025-11-15 20:38:59.364573,29.0,75.7
2025-11-15 20:39:04.241929,29.0,64.2
2025-11-15 20:39:04.378971,29.0,87.2
2025-11-15 20:39:05.372780,29.0,77.0
2025-11-15 20:39:07.375744,29.0,86.8
2025-11-15 20:39:09.378196,29.0,75.8
2025-11-15 20:39:11.383563,29.0,75.3
2025-11-15 20:39:13.383705,29.0,85.3
2025-11-15 20:39:15.388979,29.0,63.6
2025-11-15 20:39:17.395986,29.0,64.3
2025-11-15 20:39:19.391890,29.0,87.1
2025-11-15 20:39:21.394301,29.0,64.5
2025-11-15 20:39:23.397010,29.0,86.3
2025-11-15 20:39:25.399683,29.0,63.2
2025-11-15 20:39:27.402556,29.0,85.1
2025-11-15 20:39:29.405477,29.0,85.7
2025-11-15 20:39:31.408120,29.0,64.2
